go_id	go_name	num_genes	num_seq	adj_rsq	rsq_pile	rsq_nlpval	frac_seq	log_day_error	log_day_error_percent	log_day_est	log_day_est_pile	log_day_pval	mianserin_error	mianserin_error_percent	mianserin_est	mianserin_est_pile	mianserin_pval	score
GO:0006505	GPI anchor metabolic process	20	18	0.4418706613119511	6.3	0.02826040911222171	0.9	0.028761705843656758	24.585126532311456	0.11698823598022225	2.53	0.0008011152437460715	0.04456124275556169	55.72332738112857	-0.07996873993323833	94.36	0.09052246236194256	0.06460151083401863
GO:0006506	GPI anchor biosynthetic process	18	16	0.5365568939476257	12.26	0.056802369931073696	0.8888888888888888	0.017150257645615175	20.93152929346431	0.08193504356592901	0.61	0.00017499362705488046	0.02657133058869782	42.50745130497114	-0.06250981833293394	95.39999999999999	0.030952178832791093	0.07991130462535617
GO:0006508	proteolysis	556	380	0.8965689056196219	16.07	0.07608277688689452	0.6834532374100719	0.02498708984668517	8.792941084653982	0.2841721513441535	4.91	2.277335432766376e-09	0.03871313413973794	11.113273093025033	-0.3483504257988159	39.56	7.105793399270439e-08	0.5006916465634632
GO:0006511	ubiquitin-dependent protein catabolic process	179	156	0.8361443313145611	7.3	0.032920265855502895	0.8715083798882681	0.020741989980650813	12.211054718528922	0.16986239484437934	0.01	2.6507147209815844e-07	0.032136092893289094	13.02480341160756	-0.24672996495785696	87.64	6.360289672788527e-07	0.09026132858664271
GO:0006518	peptide metabolic process	310	282	0.7168516035386944	0.0	-0.0	0.9096774193548387	0.01603252568174588	15.812356421759906	0.10139238740965256	0.0	7.623806990870844e-06	0.024839600014427483	20.865486819291437	-0.11904634782573935	99.51	0.00016948828071686666	0.0021332737608552002
GO:0006520	cellular amino acid metabolic process	162	137	0.8408947313489843	11.360000000000001	0.052370252615645485	0.845679012345679	0.018138864283183332	10.53810796418944	0.1721263849717877	0.04	3.319360428075037e-08	0.028103004009109703	16.7055996802517	-0.1682250535569297	95.57	1.474043813450353e-05	0.07222241915247674
GO:0006541	glutamine metabolic process	16	14	0.5529524508951579	38.18	0.2088709992727138	0.875	0.05246935065952103	29.20609015071807	0.1796520875911595	25.230000000000004	0.0032356471231366835	0.08129210015132894	22.178325994886464	-0.3665384852313561	37.7	0.0003097945454143846	0.7588022684202413
GO:0006555	methionine metabolic process	13	10	0.3759924160483484	16.98	0.08081727095749934	0.7692307692307693	0.02224484865297686	27.272869655693132	0.08156401923892638	4.4799999999999995	0.0019113577983080425	0.03446451007719517	105.81864200316353	-0.032569412557916615	93.05	0.3578911127247807	0.13200657970541962
GO:0006575	cellular modified amino acid metabolic process	51	42	0.7573764203636768	24.060000000000002	0.11952940719622163	0.8235294117647058	0.025291877328881444	13.57941862191074	0.18625154752996825	5.54	1.1061613228535945e-06	0.03918534914175598	21.835897420302274	-0.1794538066721397	88.97	0.0002663853113188796	0.19503787538727552
GO:0006576	cellular biogenic amine metabolic process	35	28	0.9082371015839136	92.03	1.0985416786038877	0.8	0.01591107817542926	7.376102403477369	0.21571118871571232	16.89	1.5232436610839116e-10	0.024651438302446614	16.32582733684264	-0.15099656387284885	90.45	1.1214848553665987e-05	1.222479825097691
GO:0006605	protein targeting	84	73	0.637548719205554	1.4000000000000001	0.0061230850587887945	0.8690476190476191	0.024990090942408488	19.030860842360205	0.1313135078303122	0.01	6.454922573947556e-05	0.038717783813710216	24.217533408570816	-0.15987500940127794	94.92	0.0007009701732769575	0.0288087871332949
GO:0006612	protein targeting to membrane	28	23	0.5093347674782753	10.290000000000001	0.047159143324298415	0.8214285714285714	0.050519045952130665	24.912774318193286	0.20278370167403495	18.81	0.0008994960317496304	0.07827044343924959	29.592396890348976	-0.26449511247524554	62.35000000000001	0.0035642940645390572	0.3428201441043215
GO:0006613	cotranslational protein targeting to membrane	11	11	0.5940549895534385	44.690000000000005	0.2571963415308345	1.0	0.025002576390268826	21.521965218852156	0.11617236686344902	10.05	0.0002310648699581689	0.03873712783579432	24.806446291745242	-0.15615750591685815	76.44999999999999	0.0008665930818596755	0.41981768410092546
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	10	10	0.5429077931683757	36.71	0.19866490432545342	1.0	0.028326554985397743	22.716151618201028	0.12469786018993398	11.83	0.0003893804627315565	0.04388705245768521	29.426418830270084	-0.14914166997630002	77.66	0.003420289081283485	0.36314667732314965
GO:0006623	protein targeting to vacuole	15	14	0.24270385603718714	8.0	0.03621217265444471	0.9333333333333333	0.021597193959420623	35.55392082981232	0.06074490085861686	2.41	0.01198250625639147	0.033461082179760376	273.4642673252781	-0.012235997963112071	94.25	0.7191154684623842	0.07252549577509823
GO:0006626	protein targeting to mitochondrion	14	14	0.5282655416427408	34.58	0.18428946021103718	1.0	0.02334530770641119	27.627272178142576	0.08450095092949829	4.92	0.0021168471601684348	0.03616947929178915	24.626407018531193	-0.14687274219325572	78.03	0.000813025078706459	0.31393868023935934
GO:0006629	lipid metabolic process	356	273	0.8805202894841888	12.690000000000001	0.05893601178009799	0.7668539325842697	0.023897221272017988	8.712889663263917	0.2742743474966249	5.06	1.982804795195213e-09	0.037024573023391176	16.038575232305163	-0.23084702030649	93.58	9.058513282979424e-06	0.11030374354159533
GO:0006631	fatty acid metabolic process	79	69	0.8672244389397217	46.92	0.27506908580760214	0.8734177215189873	0.02223062064429637	8.90529357502675	0.24963377632645414	13.919999999999998	2.758840812840165e-09	0.034442466261289884	32.90983107717656	-0.10465707399262897	97.1	0.007417649751590264	0.35294759757728333
GO:0006633	fatty acid biosynthetic process	37	31	0.7263542104524712	27.37	0.13888395583860474	0.8378378378378378	0.043675280146956486	14.227986212828004	0.30696740560219754	46.82	2.0298218580048238e-06	0.06766722292568476	27.7489206334741	-0.2438553334000905	71.07	0.002191028193386333	0.561449307400629
GO:0006635	fatty acid beta-oxidation	31	27	0.7804247798224259	42.54	0.24063437834407134	0.8709677419354839	0.022960381665660647	12.48391060852697	0.18391978592010952	9.01	3.5864677092880724e-07	0.035573103581736994	3406.024252601648	0.0010444172132528103	97.83	0.9769196042320084	0.291168659788126
GO:0006637	acyl-CoA metabolic process	22	20	0.6229376113987815	22.03	0.10807246577932499	0.9090909090909091	0.03706169575447097	17.35243734719548	0.2135820750302892	22.18	2.296493599377324e-05	0.057420628332167725	50.30276871163299	-0.11415003548082762	91.63	0.06316636914263359	0.25494355274658864
GO:0006643	membrane lipid metabolic process	60	47	0.581662382860431	1.7999999999999998	0.00788851221305034	0.7833333333333333	0.04161670277877266	19.840599794117136	0.2097552655193029	7.79	0.00010075335715411215	0.06447781662505063	32.758249694417685	-0.19682924828562576	88.3	0.007198069346095405	0.0971497866131057
GO:0006644	phospholipid metabolic process	85	74	0.7876768766556357	14.719999999999999	0.06915280831750295	0.8705882352941177	0.016820734941975533	12.685538003057115	0.1325977261502182	0.02	4.4581597589872474e-07	0.026060792678666532	19.025810037425085	-0.13697599538418154	96.21	6.436364576270356e-05	0.08601946125282865
GO:0006650	glycerophospholipid metabolic process	69	63	0.8191334113211194	28.549999999999997	0.14599776687301094	0.9130434782608695	0.015111093992686715	11.671814823650909	0.1294665330199268	0.05	1.4177694428735351e-07	0.02341200245112481	16.580868451387126	-0.14119889148005516	95.11	1.3489521535322445e-05	0.1679887867443493
GO:0006661	phosphatidylinositol biosynthetic process	28	25	0.7239168850799897	42.15	0.2376966367122316	0.8928571428571429	0.01525965066482594	15.11277666333077	0.10097185318599686	1.31	4.362127445177965e-06	0.023642165083554843	22.017928148467117	-0.10737688362018206	92.32000000000001	0.0002887987510439735	0.278127691927405
GO:0006664	glycolipid metabolic process	29	25	0.4183171507401787	5.2	0.023191662661933763	0.8620689655172413	0.03491526722184695	28.55222925576272	0.12228560827627835	3.02	0.002730079189458105	0.05409511198693962	36.58287712486632	-0.14787003166071316	87.32	0.0141481151413668	0.09539575584532664
GO:0006665	sphingolipid metabolic process	37	27	0.5508532354865691	5.46	0.0243844020331049	0.7297297297297297	0.0587959547606696	21.265023569268628	0.2764913688863209	36.620000000000005	0.00020509005374908808	0.09109406887676147	33.25035504799343	-0.2739641990146471	62.67	0.00792712530771955	0.42537247247885224
GO:0006720	isoprenoid metabolic process	11	10	0.3417025280682725	14.000000000000002	0.06550154875643228	0.9090909090909091	0.03993816061842434	31.510717934165793	0.1267446863694623	12.17	0.00555502573655794	0.06187720854257756	46.34384325686989	-0.13351764591385082	80.54	0.04554265474025738	0.21584704073289046
GO:0006730	one-carbon metabolic process	11	10	0.33169202886660104	13.33	0.06213120343614059	0.9090909090909091	0.022125154434142928	32.12183500207001	0.06887886209712843	3.1	0.006323800788461421	0.0342790647781267	241.79982548205135	0.01417662924685246	95.24000000000001	0.6843627926378621	0.09698803965253296
GO:0006732	coenzyme metabolic process	110	99	0.8197910560503027	12.94	0.06018133717862047	0.9	0.0185894721931359	10.93093796444876	0.17006291915291602	0.11	5.614365566381004e-08	0.028801142310506775	21.71939375726307	-0.13260564559208995	96.32	0.00025279808165813407	0.07694285013596737
GO:0006733	oxidoreduction coenzyme metabolic process	52	49	0.7749400307765767	21.45	0.10485381062400788	0.9423076923076923	0.021269146264308283	13.471679369532296	0.15788043703304597	0.9199999999999999	9.959652614665658e-07	0.032952829537974605	18.47621273441332	-0.17835272851452674	91.23	4.6679351442867326e-05	0.1487301378464139
GO:0006739	NADP metabolic process	11	10	0.7891230939576095	82.39999999999999	0.7544873321858501	0.9090909090909091	0.024296091036549658	13.067129518167137	0.1859328860464035	26.669999999999998	6.64248945458425e-07	0.037642552099519916	17.342751409685714	-0.2170506352209893	64.53999999999999	2.281748589104383e-05	1.0793766861223533
GO:0006749	glutathione metabolic process	24	20	0.5714483118664794	15.73	0.07432700607875946	0.8333333333333334	0.045442872168143536	22.27520650249144	0.20400651353360444	19.189999999999998	0.0003230632515177773	0.07040579822358498	26.254410209358674	-0.26816751038074377	61.45	0.0014035144708716895	0.37834001209043033
GO:0006753	nucleoside phosphate metabolic process	215	173	0.7938055400042623	1.6199999999999999	0.007093181776687479	0.8046511627906977	0.024238500675817967	12.976102523161966	0.1867933813913149	0.01	6.048886458201725e-07	0.03755332588815071	16.858363808523453	-0.22275783293491416	92.2	1.640810118134587e-05	0.04240569234286562
GO:0006754	ATP biosynthetic process	26	26	0.5081930178379731	3.85	0.017050711425501325	1.0	0.01452236547220601	25.420482785177175	0.057128598205357775	0.01	0.0010701987910824073	0.022499870373115623	28.85377407270788	-0.07797895109464288	96.14	0.0029555007550120817	0.034190025252680736
GO:0006757	ATP generation from ADP	24	24	0.5839130307836755	17.07	0.08128833461767876	1.0	0.035987454511153316	22.691231737660715	0.15859630242735925	8.43	0.00038536243148882935	0.05575627903794561	24.197353511753892	-0.23042304610238445	70.93	0.0006957718654491378	0.26870516058236527
GO:0006790	sulfur compound metabolic process	104	81	0.7652050179922188	7.16	0.0322648682161199	0.7788461538461539	0.02096854553231599	12.780117445563146	0.16407161844663334	0.22	4.928976353028596e-07	0.032487101174586815	26.836911913382917	-0.1210537981398161	96.39999999999999	0.0016794744773811195	0.04914433471012626
GO:0006805	xenobiotic metabolic process	39	20	0.930677523459963	98.07000000000001	1.714442690992229	0.5128205128205128	0.19775851979220035	3599.1112163403586	-0.005494648759236866	0.01	0.9781574862466299	0.3063923070259865	6.4826167132575705	4.726367770585371	99.9999	1.983980919022348e-11	1.7144865569067356
GO:0006811	ion transport	753	435	0.8469522886221451	0.33999999999999997	0.001479117164961872	0.5776892430278885	0.028551602442909926	10.635119549695617	0.26846527027265144	1.2	3.78828781159615e-08	0.04423572421033558	14.83224254222854	-0.2982402970042666	76.42999999999999	3.4481621658455275e-06	0.12345831299235976
GO:0006812	cation transport	445	273	0.8295579965220524	1.17	0.005111204635089385	0.6134831460674157	0.02874306465441957	11.552829270213596	0.2487967577650193	1.06	1.2283862627150598e-07	0.04453236148671881	15.089517287368828	-0.29512118007907434	75.02	4.2789958039866334e-06	0.13456223879222304
GO:0006813	potassium ion transport	98	41	0.5601327301308611	2.9899999999999998	0.013183495414463595	0.41836734693877553	0.040368201612793024	19.923718940239198	0.2026137877866911	8.83	0.00010527798786257629	0.06254348199829933	42.728129937827234	-0.14637542548504925	93.10000000000001	0.03171694580579708	0.08438185963351566
GO:0006814	sodium ion transport	97	51	0.6069136214524078	2.6	0.011441043121384484	0.5257731958762887	0.042039660248845534	19.793657491406115	0.21238955088061945	8.38	9.827055642570852e-05	0.0651331153963282	26.994105339435713	-0.2412864385661827	78.22	0.0017604990675146434	0.15613294406520775
GO:0006816	calcium ion transport	42	32	0.3966219051830007	1.35	0.005902910411789988	0.7619047619047619	0.04663865905087384	33.452195939429814	0.13941882660056185	2.03	0.008239791367028394	0.07225846126989081	32.40051668768365	-0.2230163857151028	76.46	0.006697243362762028	0.13137550867989328
GO:0006818	hydrogen transport	109	90	0.7777334671522624	7.1499999999999995	0.03221809192420079	0.8256880733944955	0.024593862466267186	13.881762721156262	0.1771667111755579	0.41000000000000003	1.475570917290393e-06	0.038103896952896885	16.96796641377758	-0.22456372215563464	88.37	1.7702709851732358e-05	0.08769750455976752
GO:0006820	anion transport	255	148	0.8315138992157689	7.62	0.03442204208947211	0.5803921568627451	0.02956616166621138	10.877385737920225	0.27181312108054817	10.96	5.23386960364616e-08	0.045807606632233065	17.39678725841962	-0.26331072485848384	83.03	2.365057785026962e-05	0.1656018528395694
GO:0006821	chloride transport	71	32	0.5380948912528005	4.96	0.02209357236288166	0.4507042253521127	0.035164850415534674	23.67269333271553	0.1485460480617854	2.82	0.0005709239959918775	0.054481797580001545	28.004970576025386	-0.1945433130597272	82.94	0.0023534372312822892	0.11575264660789511
GO:0006825	copper ion transport	14	10	0.751516273201717	74.56	0.5944828930236239	0.7142857142857143	0.07032265904600159	13.592194467943926	0.5173753157509025	82.69999999999999	1.1199227571029968e-06	0.10895268514320704	23.584013160005366	-0.4619768671430908	25.53	0.0005516999696330016	1.9493859750905778
GO:0006836	neurotransmitter transport	60	38	0.7422784381684023	20.53	0.09979678698310655	0.6333333333333333	0.0378944452447009	14.067582849759837	0.2693742460905274	29.32	1.753540463081414e-06	0.05871082830815037	23.02329205261634	-0.2550062266246522	71.86	0.00044172362803186445	0.39401303327974935
GO:0006839	mitochondrial transport	23	22	0.5482719025573988	13.51	0.06303410289212977	0.9565217391304348	0.01979881979545984	25.88131085212546	0.0764985201429003	0.45999999999999996	0.0012458257922064644	0.030674815324755293	24.265224451078574	-0.1264147190832674	90.31	0.0007133766113283378	0.10930062420645964
GO:0006865	amino acid transport	41	27	0.7370902382019109	29.98	0.15477789357098623	0.6585365853658537	0.053408642823925406	14.310643320066493	0.3732092375542293	65.75	2.1867045400044293e-06	0.08274736940357502	22.948538741773884	-0.36057794500417406	39.35	0.0004284939675512885	1.0251725810474586
GO:0006869	lipid transport	57	45	0.8972220904344561	83.38	0.7793689805519077	0.7894736842105263	0.040504205242547706	8.394622510992827	0.4825018062397341	85.57000000000001	1.125507455893229e-09	0.06275419588272882	12.242376329087486	-0.5125981606497988	11.85	2.7456239223049364e-07	2.546384299112291
GO:0006873	cellular ion homeostasis	37	34	0.7548250580171009	34.69	0.18502031623924323	0.918918918918919	0.029838695765569277	13.402385424431628	0.22263720092078074	18.970000000000002	9.303659999518913e-07	0.046229850647475784	24.0414870344947	-0.19229197670320994	83.41	0.0006566343437981268	0.35515635613717955
GO:0006875	cellular metal ion homeostasis	20	18	0.6773384394564269	31.319999999999997	0.16316971351112106	0.9	0.030430480352942418	15.479783298415178	0.1965820823606613	17.150000000000002	5.874972029032458e-06	0.0471467175676884	46.533459556773664	-0.10131788613345312	92.75999999999999	0.04633139118098837	0.27751646078981584
GO:0006884	cell volume homeostasis	18	13	0.4791183280440287	27.49	0.13960209487268715	0.7222222222222222	0.0677442826278849	39.11663204361713	0.17318536665515175	23.44	0.020436386234900083	0.10495794094731464	24.033822067916393	-0.4367093201019689	28.07	0.0006547554340361349	0.8073577574694609
GO:0006885	regulation of pH	26	21	0.6678468346245952	29.59	0.152365655681745	0.8076923076923077	0.04405908252060812	17.79620166266855	0.2475757656367299	32.32	3.0658611926790804e-05	0.06826185770970691	22.90193240201215	-0.298061563153114	54.0	0.00042040757205261516	0.5895115458278093
GO:0006886	intracellular protein transport	228	192	0.8257597969029806	3.36	0.014843078722943374	0.8421052631578947	0.032870657081125264	11.5961498947887	0.2834618160282432	12.5	1.2945131090044973e-07	0.05092734546723313	15.601484142508419	-0.3264262874098912	55.589999999999996	6.469194741938853e-06	0.3278383516620702
GO:0006887	exocytosis	71	53	0.8679582200068745	60.49	0.4032929703185537	0.7464788732394366	0.033030301771326924	9.756948056568366	0.3385310814388416	53.59	1.0781867562167562e-08	0.05117468704820135	13.684795537225675	-0.3739528801069396	36.68	1.224306986558376e-06	1.1722520749015404
GO:0006888	ER to Golgi vesicle-mediated transport	27	24	0.36065193661624095	3.55	0.015697768020096675	0.8888888888888888	0.0246793377878699	28.84315656647797	0.08556392824408363	0.72	0.002947341386962058	0.03823632604372525	56.996675058658816	-0.06708518699445866	95.19	0.0973527167086604	0.04024467270934859
GO:0006890	retrograde vesicle-mediated transport, Golgi to ER	14	11	0.4166471208041306	20.71	0.10078158214862724	0.7857142857142857	0.0376283476162843	25.859915410507796	0.1455083940490949	16.32	0.0012372130811029467	0.05829855648112429	55.05645314374353	-0.10588868906777583	84.99	0.08699773005609072	0.2487920813853286
GO:0006891	intra-Golgi vesicle-mediated transport	23	22	0.2734365454222739	1.8399999999999999	0.00806545028105216	0.9565217391304348	0.02229517727384487	34.296280198964965	0.06500756683961813	0.24	0.009634993790035623	0.03454248549020588	63.50514795580368	-0.054393205278799886	95.67	0.1337569179433577	0.028333235847944317
GO:0006892	post-Golgi vesicle-mediated transport	11	11	0.4590538377816498	25.1	0.12551818230053352	1.0	0.032908603668016394	30.794592703631796	0.10686487717090436	8.34	0.004739121847311483	0.05098613707992094	28.261888693566583	-0.18040597934817856	71.82	0.002525152186800314	0.30709292860171145
GO:0006904	vesicle docking involved in exocytosis	25	19	0.8910750856861671	91.75	1.0835460514500748	0.76	0.030432125346385636	9.093635375895982	0.33465301926499563	57.199999999999996	3.7802271535622295e-09	0.047149266197889714	11.328139783049416	-0.4162136688005948	29.45	9.31874918065888e-08	1.9830169833137823
GO:0006906	vesicle fusion	36	28	0.8039814431540371	50.92	0.30909544594503335	0.7777777777777778	0.02961884686653037	11.809808647410236	0.25079870259392784	27.83	1.6701560313794028e-07	0.04588923315375448	19.676078179576542	-0.2332234743882385	73.74000000000001	9.227509471060572e-05	0.5830356073771622
GO:0006909	phagocytosis	110	98	0.8703347773121958	36.19	0.1951112553776086	0.8909090909090909	0.017619133364119653	9.354968385886568	0.18833984934359446	0.41000000000000003	5.776182518603999e-09	0.02729777167074076	14.946687472150339	-0.1826342574005363	93.97999999999999	3.7983461271167536e-06	0.2238600823197173
GO:0006911	phagocytosis, engulfment	89	77	0.8162798430199777	17.37	0.0828622472435557	0.8651685393258427	0.01912395726577576	11.511115078209242	0.16613470663652535	0.25	1.1676129226885299e-07	0.029629233634456593	17.966606534345267	-0.16491279851772148	94.61	3.4149233761178906e-05	0.10801230040165924
GO:0006913	nucleocytoplasmic transport	62	54	0.8856180666298984	71.64	0.5472937734889711	0.8709677419354839	0.028401425745117562	9.612357712173884	0.2954678404149239	37.08	8.646422934724979e-09	0.04400305163093675	11.107137997793705	-0.3961691269134984	30.520000000000003	7.050277936043957e-08	1.2639205302548788
GO:0006914	autophagy	48	47	0.7723176643349714	20.68	0.10061729446673492	0.9791666666666666	0.016259980571181762	13.454568756800919	0.12085099764318186	0.05	9.793950610210217e-07	0.025192001662618573	19.015186050203994	-0.1324835928299966	95.34	6.397475965401711e-05	0.12155934842157595
GO:0006915	apoptotic process	506	443	0.8650347664351877	1.54	0.006740168563263142	0.8754940711462451	0.01584659587150311	9.949281855799686	0.15927376569662394	0.0	1.4370070818945291e-08	0.02455153422810866	13.614379016010917	-0.1803353219359864	99.41	1.1441810478138362e-06	0.009310094765791947
GO:0006921	cellular component disassembly involved in execution phase of apoptosis	12	11	0.8406125531483046	91.47999999999999	1.0695604052332996	0.9166666666666666	0.030428412916824524	10.435076037792705	0.2915974239825563	52.52	2.879707776401012e-08	0.0471435144363014	17.462657521919898	-0.26996758298171275	53.72	2.470132227383523e-05	1.6629136909540683
GO:0006928	movement of cell or subcellular component	489	373	0.8387935830357309	0.6	0.00261361560268669	0.7627811860940695	0.01950695038718344	11.52503445582725	0.16925719798885636	0.0	1.1875828477237976e-07	0.03022261462338434	13.8044557841523	-0.21893376382197047	96.64	1.3719626386566677e-06	0.017456694325630066
GO:0006935	chemotaxis	178	118	0.8427683553341374	15.42	0.07273231918911842	0.6629213483146067	0.02194977531880757	11.222214767080079	0.19559218723202806	0.41000000000000003	8.159935183965335e-08	0.034007345451908845	13.891153461448363	-0.24481297068877866	85.79	1.4886181065049444e-06	0.14107991899187955
GO:0006936	muscle contraction	35	31	0.8397314749252475	65.73	0.4650858955701331	0.8857142857142857	0.02257034329375593	9.928672038322645	0.22732489507800255	20.4	1.3939152932080752e-08	0.03496880720693545	32.45291019070403	-0.10775245425278404	94.54	0.006769078633731376	0.5885572298655689
GO:0006937	regulation of muscle contraction	25	15	0.6721341753475896	30.349999999999998	0.1570788792400177	0.6	0.0299751796300885	15.801888697485078	0.18969365120803025	15.43	7.562516840204068e-06	0.04644130857184641	121.49691204494786	-0.03822427071616884	96.3	0.42186661776419604	0.24623626152421843
GO:0006941	striated muscle contraction	23	21	0.8368430479345451	76.17	0.622875957653544	0.9130434782608695	0.02101908098656981	10.194685755594323	0.2061768404684334	19.89	2.0524253058566002e-08	0.03256539703982539	22.61775253508889	-0.1439815781400201	87.97	0.0003737084201426009	0.7748546339462594
GO:0006952	defense response	425	303	0.9519256477533804	95.85000000000001	1.3819519032879086	0.7129411764705882	0.044339719956292566	5.143357953138937	0.8620772724797913	99.9999	4.747699792940021e-13	0.06869665643012395	17.31859095456904	-0.3966642356201629	14.12	2.24532275624603e-05	8.232117206559636
GO:0006955	immune response	296	217	0.9512668977354968	95.30999999999999	1.3288271572849153	0.7331081081081081	0.02622006073829293	5.183267893943384	0.5058596482912047	99.00999999999999	5.385252861806758e-13	0.04062340731720986	16.452343652564085	-0.2469156259745324	90.42	1.2297751285131767e-05	3.376927459989084
GO:0006970	response to osmotic stress	34	20	0.6581533918363871	27.74	0.14110204276799657	0.5882352941176471	0.04722849271578992	17.51758488743813	0.26960618726419017	38.9	2.5607882980858373e-05	0.07317230557629606	25.506582608000045	-0.28687616330596105	56.779999999999994	0.0011014679086594453	0.600865444335604
GO:0006972	hyperosmotic response	22	12	0.441356852345569	23.189999999999998	0.1145822348890639	0.5454545454545454	0.06744923400480618	26.851529639735173	0.2511932650011644	43.25	0.0016868884067319804	0.10450081460754973	36.67941391320711	-0.2849031744477309	50.92	0.014362743989048556	0.6537279740422858
GO:0006974	cellular response to DNA damage stimulus	214	191	0.8801133397145344	21.83	0.10695988804288202	0.8925233644859814	0.02149497784049009	9.685819715070528	0.22192213434496671	0.4	9.677516458181135e-09	0.03330271614563311	11.746507922183133	-0.2835116305735541	77.64	1.5497410079847807e-07	0.21861502290285809
GO:0006979	response to oxidative stress	84	63	0.9097130503316488	81.17999999999999	0.7253803809087618	0.75	0.021504561630480173	8.316681437104124	0.2585714241084131	19.73	9.759008743273564e-10	0.03331756455534108	9.978668416163073	-0.3338878812865907	48.67	1.500555917198248e-08	1.1335657716884826
GO:0006986	response to unfolded protein	77	53	0.8915836369223842	75.3	0.6073030467403343	0.6883116883116883	0.06723673052570914	8.359973081588699	0.8042697012241062	99.47	1.056566325781532e-09	0.10417157755986144	14.230107329746064	-0.7320505400694007	0.59	2.033719695149858e-06	5.112175165497403
GO:0006995	cellular response to nitrogen starvation	14	12	0.4566115093263559	24.84	0.12401322857151197	0.8571428571428571	0.05076251561382395	27.824646128885327	0.1824372370404609	25.91	0.002238167706855352	0.07864765718162303	31.77591132471213	-0.2475071647133492	58.42	0.0058802719651447006	0.4876920811515706
GO:0006997	nucleus organization	43	41	0.7687846365703496	26.950000000000003	0.13637977972968446	0.9534883720930233	0.012232396292377516	13.378525929505	0.0914330648745105	0.01	9.086867712010231e-07	0.018951962850530444	20.06319100697437	-0.0944613588334097	96.35000000000001	0.00011325047191899092	0.15257149235802012
GO:0006998	nuclear envelope organization	10	10	0.7980739971181431	84.07	0.7977842241988682	1.0	0.022630378109635776	13.042377029244948	0.17351421492333516	23.53	6.476129659311567e-07	0.03506182067486915	16.081531294799987	-0.2180253859668606	64.29	9.356001628106527e-06	1.1061497082484473
GO:0007005	mitochondrion organization	96	91	0.6311624499312379	0.44	0.0019151120634443696	0.9479166666666666	0.01654990066658531	18.755179010960614	0.08824176328529561	0.0	5.505611465601691e-05	0.02564118224395194	26.074979279172272	-0.098336347536173	97.06	0.0013258892088602071	0.014874825084177623
GO:0007009	plasma membrane organization	47	33	0.6880264312492578	19.55	0.09447395156495164	0.7021276595744681	0.06426511858754029	16.348341328830266	0.3930987082720673	70.00999999999999	1.1401267686150008e-05	0.0995675835661856	24.226534233143166	-0.4109856680613108	28.26	0.0007032985891315832	1.1663253282928845
GO:0007010	cytoskeleton organization	375	338	0.8677214209023938	4.05	0.01795502092850965	0.9013333333333333	0.01704197363279645	10.070896727443348	0.16922002175195394	0.0	1.7170357131760864e-08	0.026403563412161397	12.793089104409628	-0.20638927155647185	96.94	4.99690734635954e-07	0.03145200554176923
GO:0007015	actin filament organization	31	30	0.7959205903838302	48.120000000000005	0.2850000325879576	0.967741935483871	0.017291735706068973	11.97517800437679	0.14439648162013996	2.39	2.0255762138795934e-07	0.02679052614791596	21.19461541366618	-0.1264025113220104	93.06	0.00019840638981556412	0.3267426716179998
GO:0007017	microtubule-based process	229	190	0.9198483129623436	64.23	0.4464810598510306	0.8296943231441049	0.021052129377127728	7.624014107867357	0.27612920279624953	9.520000000000001	2.550622029341889e-10	0.03261659975229096	9.744525842619145	-0.3347171558582909	50.33	1.0581056538618565e-08	0.7881015375364924
GO:0007018	microtubule-based movement	67	47	0.8532539025375708	52.09	0.31957382914185467	0.7014925373134329	0.03509096830959898	10.31914976564212	0.34005677896482595	54.300000000000004	2.4488987093817767e-08	0.05436733015321578	14.700329125932754	-0.36983750287132505	37.79	3.0800558324844074e-06	1.0822807371549898
GO:0007020	microtubule nucleation	10	10	0.6229578430343747	49.87	0.2999022953869461	1.0	0.018221192554799145	22.87572781828338	0.07965295224502493	4.2299999999999995	0.0004159149560637566	0.028230557295311168	20.687919293416247	-0.13645914262772332	79.94	0.0001553897801233654	0.41590866404285926
GO:0007026	negative regulation of microtubule depolymerization	89	82	0.8077998841173784	15.06	0.07088774334533939	0.9213483146067416	0.01910818108759126	12.510900389956719	0.15273226140406798	0.11	3.693501443306949e-07	0.029604791200142856	15.950554591131944	-0.18560352262987947	92.83	8.474550611524476e-06	0.10367737976312297
GO:0007028	cytoplasm organization	12	11	0.6503974796205931	54.790000000000006	0.3447654929657058	0.9166666666666666	0.026528733375320263	17.237955365915752	0.15389721583671676	18.32	2.1273438422877397e-05	0.04110164168847223	29.06885679331939	-0.14139407676299887	78.92	0.0031243400350301057	0.5354626873066983
GO:0007029	endoplasmic reticulum organization	11	11	0.783974543468779	81.27	0.7274622226247626	1.0	0.0208702356849886	13.921570430418603	0.14991294113907708	17.380000000000003	1.5315843559730708e-06	0.032334787226456205	16.12451217910733	-0.20053187883942725	67.86999999999999	9.662133447767244e-06	0.9786991827927287
GO:0007031	peroxisome organization	20	16	0.5645780916713423	14.92	0.07017251876930862	0.8	0.026233930569729242	19.544235838373826	0.13422847936689672	4.65	8.591925129088787e-05	0.04064489619999629	48.695312846875154	-0.08346777918401756	94.17999999999999	0.0557300325095812	0.11689313528058053
