wormbase_id	avg_sample_exp_ile	var_sample_exp_ile	var_ile	gene_symbol	orf_id
WBGene00021904	84.25521841884705	28.852142176534834	6.7476948868399		Y55B1AL.2
WBGene00007192	91.2334625222234	28.892695277365924	6.758172673931266		B0491.5
WBGene00008564	78.64206164003606	28.90003427813445	6.768650461022633	acox-1	F08A8.1
WBGene00004995	96.1315454616741	28.90428922446719	6.779128248113999	spp-10	C28C12.7
WBGene00009289	84.18117246178753	28.940736369438486	6.789606035205365	exos-7	F31D4.1
WBGene00004374	95.6912716797547	28.94748130210107	6.80008382229673	rme-2	T11F8.3
WBGene00001647	91.0566507490651	28.94956251221331	6.810561609388096	gna-2	T23G11.2
WBGene00012885	86.68029716129054	28.97461646764937	6.821039396479464		Y45F10D.4
WBGene00001606	92.20230361872784	29.026989362661528	6.83151718357083	gln-5	F26D10.10
WBGene00000240	90.08700365327832	29.035074681339697	6.8419949706621965	pah-1	K08F8.4
WBGene00016374	88.90828659150587	29.09246633484271	6.852472757753563	swd-2.2	C33H5.7
WBGene00013463	93.37795063292062	29.136889719641346	6.862950544844929		Y67H2A.5
WBGene00003499	81.37198418498343	29.28456695242949	6.873428331936295	mut-2	K04F10.6
WBGene00017158	59.557142950489876	29.294274399893748	6.88390611902766	hpo-10	F01F1.1
WBGene00015232	93.5159994470761	29.365914655703	6.894383906119028		B0511.6
WBGene00013538	91.21108764054259	29.388706038674506	6.904861693210394	tag-349	Y73F8A.34
WBGene00016865	38.14160476779819	29.44797319954512	6.9153394803017605	ets-9	C52B9.2
WBGene00020218	95.24431786314452	29.474266830905247	6.925817267393127		T04G9.7
WBGene00003022	85.01448415167108	29.494346062182508	6.936295054484493	lin-37	ZK418.4
WBGene00007184	87.69595428839958	29.552220491094157	6.946772841575859	ctr-9	B0464.2
WBGene00009584	89.7274096257561	29.575270250106477	6.957250628667226	drap-1	F40F9.7
WBGene00007921	87.85985525698132	29.57681433315433	6.967728415758592		C34C12.2
WBGene00009436	88.18706446958737	29.612862364012347	6.978206202849958	marb-1	F35G2.2
WBGene00018164	86.59872789196143	29.697106292807245	6.9886839899413244	sup-36	F38A5.7
WBGene00011194	79.39090731683203	29.7989323106579	6.999161777032691		R10D12.13
WBGene00006713	90.3780827170193	29.801147425637968	7.009639564124057	ubc-18	R01H2.6
WBGene00022515	92.77070873870065	29.801254390395897	7.020117351215423	ttr-48	ZC64.2
WBGene00013378	89.75935145972853	29.94468658252869	7.03059513830679	emc-3	Y62E10A.10
WBGene00003796	89.55007896166386	30.003724637399756	7.041072925398156	npp-10	ZK328.5
WBGene00012465	74.9081384633276	30.05100461904723	7.051550712489522		Y17G7B.12
WBGene00021035	97.13451786832458	30.054830940630943	7.062028499580888		W05F2.3
WBGene00001048	81.1296958050357	30.079923538100854	7.072506286672255	dnj-30	Y71F9B.16
WBGene00014118	74.84204272783306	30.080748460238464	7.082984073763621		ZK858.5
WBGene00008274	78.35189621291381	30.118608938360588	7.093461860854987		C53B4.4
WBGene00017547	77.26722138737902	30.192018287785263	7.103939647946354	alfa-1	F18A1.6
WBGene00022881	81.9270084541204	30.207353896117166	7.11441743503772		ZK1248.11
WBGene00000370	92.45124363985765	30.253837462369678	7.124895222129086	ccg-1	Y73F8A.6
WBGene00016803	91.71330323448153	30.316205124013255	7.135373009220452	bath-42	C50C3.8
WBGene00019118	83.22242361269461	30.36238146816143	7.1458507963118185		F59E12.1
WBGene00018391	90.63588210310064	30.388069017263422	7.156328583403185	rpb-4	F43E2.2
WBGene00019630	89.06378982468628	30.462334752098027	7.166806370494551	emb-1	K10D2.4
WBGene00014202	85.45709778939504	30.470542066937842	7.177284157585919	mmcm-1	ZK1058.1
WBGene00001815	77.98492264059179	30.472902025080337	7.187761944677284	hmt-1	W09D6.6
WBGene00016062	90.2291141921593	30.54236545933747	7.19823973176865		C24G6.8
WBGene00001029	84.34222005089637	30.58462372454655	7.208717518860016	dnj-11	F38A5.13
WBGene00000970	76.78474790077422	30.679993088011724	7.2191953059513825	dhs-6	C17G10.8
WBGene00009049	88.75156970099867	30.699664012526092	7.229673093042749		F22B8.7
WBGene00015524	75.22701981730634	30.892646813334878	7.240150880134117		C06E1.9
WBGene00002262	84.18172422006205	30.964505209225987	7.250628667225483	ldh-1	F13D12.2
WBGene00003904	86.40925917314033	31.000266433878714	7.261106454316849	pabp-2	C17E4.5
WBGene00000409	87.2121183038537	31.084880212338664	7.271584241408215	cdk-8	F39H11.3
WBGene00004388	89.02612936170297	31.148947788999603	7.282062028499581	rnp-5	K02F3.11
WBGene00019811	91.74579410176939	31.19406301191958	7.292539815590946	egg-2	R01H2.3
WBGene00019492	81.90583718407927	31.217492795828232	7.303017602682313		K07E3.4
WBGene00016837	77.23598848339604	31.238399080963877	7.3134953897736805		C50F2.3
WBGene00021331	90.84621143646578	31.253686436006948	7.323973176865047	glrx-10	Y34D9A.6
WBGene00011776	84.30317421995204	31.285498529671155	7.334450963956413	hpo-5	T14G10.7
WBGene00011051	71.59122584153127	31.31051410389044	7.344928751047779	pfs-2	R06A4.9
WBGene00000886	88.11420252419532	31.32479114036493	7.355406538139145	cyn-10	B0252.4
WBGene00010629	87.79075799303807	31.337100569077737	7.365884325230511		K07C5.6
WBGene00000804	86.96607840777261	31.377805660298268	7.3763621123218766	csc-1	Y48E1B.12
WBGene00015115	36.026742897809264	31.41853782208673	7.3868398994132445		B0286.1
WBGene00009674	80.65083974277916	31.426966602687937	7.397317686504611	nucb-1	F44A6.1
WBGene00006396	72.95044294878015	31.44033902478918	7.407795473595977	taf-12	Y56A3A.4
WBGene00022694	74.48138198570344	31.469312991820786	7.418273260687343		ZK328.4
WBGene00004188	82.69672912670545	31.550188016488857	7.428751047778709	prp-21	W07E6.4
WBGene00017734	84.22812617682844	31.610672012586594	7.439228834870075		F23C8.5
WBGene00004979	87.04407956126124	31.632182411048014	7.449706621961441	sph-1	F42G8.11
WBGene00008398	88.7840648337133	31.72845214901136	7.460184409052808		D2005.3
WBGene00015823	94.19438065159072	31.79170018255205	7.470662196144175		C16B8.3
WBGene00009223	87.73377211946514	31.794208752620907	7.481139983235541		F28F8.5
WBGene00012483	83.6481407960358	31.82480528338937	7.491617770326907		Y18D10A.16
WBGene00012030	89.00296827804664	31.824885497462684	7.502095557418273		T25G3.3
WBGene00011739	80.04842500046975	31.846220085463845	7.512573344509639		T12G3.4
WBGene00010551	81.12355921837009	31.904214538826416	7.523051131601006	smg-8	K04B12.3
WBGene00015184	87.63104250895123	31.913282615766725	7.533528918692372	djr-1.1	B0432.2
WBGene00022455	93.67630659504675	31.95959105354211	7.5440067057837386	tyms-1	Y110A7A.4
WBGene00000880	84.84480906241892	32.10144854610713	7.554484492875105	cyn-4	F59E10.2
WBGene00017648	91.23791641083902	32.16660955847817	7.564962279966471	ddo-3	F20H11.5
WBGene00011834	84.61020934955535	32.185229775269335	7.575440067057837	dvc-1	T19B10.6
WBGene00015404	86.81677420654486	32.201738725911184	7.585917854149203	nstp-4	C03H5.2
WBGene00003576	87.95268986136976	32.23633535995797	7.59639564124057	ndc-80	W01B6.9
WBGene00013446	78.4603468726898	32.28749154142373	7.606873428331936		Y66D12A.21
WBGene00007617	90.75886312132265	32.36400902576864	7.6173512154233025	rrbs-1	C15H11.9
WBGene00018974	83.22300363431867	32.44990777563813	7.627829002514669	fcho-1	F56D12.6
WBGene00011280	73.38740985259416	32.455732348632935	7.638306789606035		R74.6
WBGene00007185	90.9384709995113	32.50820138196833	7.648784576697401	nlp-36	B0464.3
WBGene00012221	81.96174446959414	32.5306685857979	7.659262363788767		W03C9.5
WBGene00006819	92.03424223182508	32.543174463201495	7.669740150880135	unc-87	F08B6.4
WBGene00014172	82.75034749879195	32.59887608273026	7.6802179379715	clpp-1	ZK970.2
WBGene00011857	80.93833399268733	32.60466203527729	7.6906957250628665		T20D3.3
WBGene00001585	86.46443378756817	32.61516940588464	7.701173512154233	gfl-1	M04B2.3
WBGene00017286	81.12255354352423	32.66439068113801	7.711651299245599		F09E5.8
WBGene00011142	87.67496581600692	32.694543817027814	7.722129086336965		R08D7.1
WBGene00003142	81.72375494917553	32.73387230626776	7.732606873428331	mau-8	Y62E10A.8
WBGene00012158	87.6831786280595	32.734783228625425	7.743084660519699	ucr-2.1	VW06B3R.1
WBGene00021736	85.69622603366649	32.76307325586328	7.753562447611065	wrb-1	Y50D4A.2
WBGene00010352	5.549555534451714	32.90966189014906	7.764040234702431	fbxb-76	H02I12.2
WBGene00007010	88.75621553430321	32.94401584217065	7.7745180217937975	alx-1	R10E12.1
WBGene00006572	85.19632599478238	32.95335528177316	7.784995808885163	tin-9.1	C06G3.11
WBGene00016990	90.65584607647118	32.96624204551777	7.795473595976529	vps-37	CD4.4
WBGene00010889	82.45380689340658	33.05597438375362	7.805951383067897		M18.3
WBGene00010042	82.55542223456854	33.19216329898134	7.816429170159263	bcs-1	F54C9.6
WBGene00014017	91.65683909578273	33.23579846587649	7.826906957250629		ZK632.10
WBGene00014204	90.62951953152177	33.25231860577791	7.837384744341995	ccdc-47	ZK1058.4
WBGene00001794	84.86430396507909	33.391233393256215	7.847862531433361	gta-1	K04D7.3
WBGene00013200	90.42005649622834	33.43912483549244	7.858340318524728		Y54E5A.5
WBGene00016652	83.16121224986657	33.488773453748024	7.868818105616093	got-2.1	C44E4.3
WBGene00011275	90.21612406147852	33.53739460487032	7.879295892707461	psf-1	R53.6
WBGene00013029	76.32429789462084	33.57831793019914	7.889773679798827	glrx-5	Y49E10.2
WBGene00003076	85.64277299076043	33.58631675251004	7.900251466890193	lsm-1	F40F8.9
WBGene00003077	83.91225624511517	33.62933362687328	7.910729253981559	lsm-3	Y62E10A.12
WBGene00020915	90.32548243783434	33.68121606547052	7.921207041072925	nol-5	W01B11.3
WBGene00007443	92.93193201222151	33.77963134850266	7.9316848281642915	pfd-1	C08F8.1
WBGene00010089	82.9768933744147	33.86405350493185	7.942162615255658	hpo-31	F55B12.4
WBGene00001808	86.97755121166243	33.903187240448936	7.952640402347025	gut-2	T10G3.6
WBGene00007787	88.80168376501129	33.91232914712532	7.963118189438391		C27H6.8
WBGene00003792	87.44614074762113	33.94373629883605	7.973595976529757	npp-6	F56A3.3
WBGene00011144	81.88876133365225	33.96500188907246	7.984073763621123		R08D7.4
WBGene00004027	90.31127360618574	33.97981638491607	7.994551550712489	pie-1	Y49E10.14
WBGene00019938	68.3447534600004	34.00372379862885	8.005029337803855		R07E4.5
WBGene00002007	91.82275612010025	34.005464187331356	8.01550712489522	hsp-3	C15H9.6
WBGene00012584	77.4694009696821	34.07924054302274	8.025984911986589	ceh-100	Y38E10A.6
WBGene00010681	85.11270657967593	34.08638342812424	8.036462699077955	mak-1	K08F8.1
WBGene00006374	78.8393329741166	34.11606049682507	8.046940486169321	syx-4	T01B11.3
WBGene00017127	94.23444799880554	34.15135503469884	8.057418273260687		E04F6.8
WBGene00009385	87.85226920535739	34.23581574525394	8.067896060352053	sas-5	F35B12.5
WBGene00008533	88.93926579521661	34.246104309711065	8.07837384744342		F02E9.10
WBGene00018904	78.95253995863087	34.26015385587178	8.088851634534787		F55G1.9
WBGene00001835	74.74201698340202	34.422703273485126	8.099329421626154	hda-2	C08B11.2
WBGene00004804	78.36922353075452	34.47710034194709	8.10980720871752	skn-1	T19E7.2
WBGene00021648	74.17856657960482	34.48853237725691	8.120284995808886	mis-12	Y47G6A.24
WBGene00011115	89.18571211164772	34.58751697960974	8.130762782900252		R07E5.7
WBGene00011629	91.48812303495153	34.605619416619795	8.141240569991618		T08G11.1
WBGene00015916	74.4836700338581	34.72314426464593	8.151718357082984		C17G10.2
WBGene00000547	75.41280624382257	34.912506912944615	8.16219614417435	clp-7	Y77E11A.11
WBGene00009711	88.83704282686307	34.92057549707776	8.172673931265717		F44G4.1
WBGene00010093	75.77579353805982	34.95378781489795	8.183151718357083	capg-2	F55C5.4
WBGene00015147	75.7774766360994	34.975619182404664	8.193629505448449		B0336.7
WBGene00013204	71.64276299972728	34.99853237177866	8.204107292539815		Y54E5B.2
WBGene00023417	93.04688018564157	35.01442541399311	8.214585079631181	swm-1	C25E10.9
WBGene00000935	94.35594028150993	35.08958084588351	8.225062866722547	daz-1	F56D1.7
WBGene00008081	67.74807515857084	35.10659765074776	8.235540653813915	athp-1	C44B9.4
WBGene00014230	86.72949653623306	35.11372698891284	8.246018440905281		ZK1128.4
WBGene00007978	86.94757425604301	35.12930813218703	8.256496227996648		C36B1.11
WBGene00020298	72.14424042719659	35.16414719953708	8.266974015088014		T07A9.10
WBGene00008136	84.7600271596298	35.174659532640376	8.27745180217938		C47D12.2
WBGene00017605	89.99161262079765	35.22362385665128	8.287929589270746		F19F10.9
WBGene00020437	91.9451128663414	35.25112523375415	8.298407376362112	stt-3	T12A2.2
WBGene00000275	84.29663018466822	35.25717505748446	8.308885163453478	bub-1	R06C7.8
WBGene00004340	90.05664297224261	35.27026354346946	8.319362950544845	rfc-4	F31E3.3
WBGene00004752	72.28029145986739	35.341857467037435	8.32984073763621	sec-5	T23G7.4
WBGene00011274	87.03222527663668	35.36558046279543	8.340318524727577		R53.5
WBGene00010963	91.37415112190907	35.392822253183965	8.350796311818943	nduo-4	MTCE.25
WBGene00006402	84.9326577790147	35.44576427585307	8.36127409891031	fut-3	F59E12.13
WBGene00008211	89.54658453434791	35.4499076640254	8.371751886001677		C49F5.7
WBGene00005007	91.78279543080362	35.450980894692115	8.382229673093043	spr-2	C27B7.1
WBGene00016380	82.18437906541688	35.46406945211437	8.39270746018441	ntp-1	C33H5.14
WBGene00022794	76.60022636410527	35.63580972885932	8.403185247275776	snu-23	ZK686.4
WBGene00021646	82.18198621129089	35.66953115612601	8.413663034367142		Y47G6A.21
WBGene00012907	90.77946310131351	35.71564716688145	8.424140821458508	cpt-1	Y46G5A.17
WBGene00004315	69.1379315446642	35.77376769940732	8.434618608549874	rbd-1	T23F6.4
WBGene00022178	90.67475696583391	35.77587357409147	8.445096395641242		Y71H2AM.13
WBGene00003133	77.4349746085223	35.797246068028805	8.455574182732608	mat-2	W10C6.1
WBGene00012557	97.55338842113404	35.838924740906286	8.466051969823972		Y37D8A.19
WBGene00007217	84.29393528521953	35.86746169181347	8.476529756915339	tads-1	C01A2.5
WBGene00020155	90.20823788951189	35.902379085513246	8.487007544006705		T02B11.3
WBGene00014224	80.67692645553458	35.91624504980274	8.497485331098071	mrps-23	ZK1098.7
WBGene00020976	8.250980154592822	35.92127955915398	8.507963118189437	oac-51	W03B1.7
WBGene00016124	75.56257482229185	35.97457507837511	8.518440905280805	dnc-4	C26B2.1
WBGene00000798	79.85377588430036	35.995287844392614	8.528918692372171	crn-5	C14A4.5
WBGene00013434	89.85594702619491	36.03763143019856	8.539396479463537		Y66D12A.8
WBGene00010049	95.79676795858215	36.11781777204814	8.549874266554903		F54D5.3
WBGene00017928	78.73747634493407	36.11856621910019	8.56035205364627	tut-1	F29C4.6
WBGene00017088	90.51892639125568	36.153048611748844	8.570829840737636	akir-1	E01A2.6
WBGene00016630	91.61997621924206	36.163120292547354	8.581307627829004	acer-1	C44B7.10
WBGene00017643	87.9590782987791	36.17605578488049	8.59178541492037	czw-1	F20D12.4
WBGene00021830	83.27360505828639	36.27045596119115	8.602263202011736		Y54E10A.10
WBGene00014249	89.75871163748836	36.3383794861252	8.612740989103102		ZK1307.8
WBGene00019940	93.33498029978855	36.36079592514582	8.623218776194468	npp-21	R07G3.3
WBGene00006964	68.74569807477091	36.38616446581728	8.633696563285834	xrn-2	Y48B6A.3
WBGene00004760	76.81838957817762	36.44545640607022	8.6441743503772	sel-2	F10F2.1
WBGene00019692	76.88847390608596	36.49445231809525	8.654652137468567		M01A10.1
WBGene00007105	89.8086854251131	36.527038787161544	8.665129924559933		B0035.1
WBGene00001209	90.31956306871704	36.556799849473414	8.675607711651299	egl-45	C27D11.1
WBGene00044326	74.59280035522167	36.58421759783015	8.686085498742665	tag-322	C33H5.10
WBGene00007514	89.60488690029104	36.58429104071831	8.696563285834031	catp-8	C10C6.6
WBGene00018811	90.20094062648282	36.66217854973102	8.707041072925398	pmt-2	F54D11.1
WBGene00001843	89.00207896630702	36.74038437295634	8.717518860016764	hgo-1	W06D4.1
WBGene00006698	90.39587862943068	36.75171241290525	8.727996647108132	uaf-2	Y116A8C.35
WBGene00014095	93.27563787150507	36.759713478191124	8.738474434199498	gdh-1	ZK829.4
WBGene00009180	91.57077170586042	36.78015100747941	8.748952221290864	nurf-1	F26H11.2
WBGene00018508	73.22357699638263	36.807218286540156	8.75943000838223		F46F11.1
WBGene00004258	88.22407480781823	36.93670244869245	8.769907795473596	pyc-1	D2023.2
WBGene00015460	80.21400602871816	37.031207730969115	8.780385582564962		C05C8.1
WBGene00015941	80.45402858870985	37.11829602280095	8.790863369656329		C18A3.3
WBGene00022835	80.56389227715195	37.13054938667041	8.801341156747695		ZK973.9
WBGene00011333	86.4397564909975	37.18405550861577	8.81181894383906	nrde-2	T01E8.5
WBGene00022259	66.48792579076354	37.19193807608343	8.822296730930427		Y73C8B.2
WBGene00001973	85.40585966475025	37.31780984273731	8.832774518021793	hmg-3	C32F10.5
WBGene00006442	79.00966418989937	37.359906999481595	8.84325230511316	tag-65	F58G11.5
WBGene00004373	88.77852988793838	37.371377641609236	8.853730092204525	rme-1	W06H8.1
WBGene00010560	85.64791138146603	37.38871931027935	8.864207879295893	iftb-1	K04G2.1
WBGene00007555	91.6012773287004	37.41205905570596	8.87468566638726	dohh-1	C14A4.1
WBGene00015237	87.89388789492045	37.41399374172219	8.885163453478626		B0511.12
WBGene00004336	93.13357756154316	37.41435141307415	8.895641240569992	ret-1	W06A7.3
WBGene00003786	92.40643909388677	37.445508415435	8.906119027661358	npa-1	VC5.3
WBGene00016390	76.47202796812147	37.457312212895175	8.916596814752724		C34B2.5
WBGene00003055	85.76013738601597	37.4652776400685	8.92707460184409	lon-1	F48E8.1
WBGene00020064	82.2318783599335	37.49434228049657	8.937552388935458	kbp-1	R13F6.1
WBGene00010325	81.0859900323278	37.55676440078632	8.948030176026824	exos-3	F59C6.4
WBGene00017162	88.6029994902914	37.5851878873752	8.95850796311819	ddx-23	F01F1.7
WBGene00007588	88.2377121786834	37.60789596027909	8.968985750209555		C14C10.5
WBGene00006856	90.88773613718764	37.61903667972174	8.979463537300921	usp-14	C13B4.2
WBGene00015955	85.5796380713548	37.657626603561184	8.989941324392287		C18B2.4
WBGene00004303	76.33180616399396	37.69983188380975	9.000419111483653	ran-2	C29E4.3
WBGene00017347	90.84629425268444	37.73507730716577	9.010896898575021		F10E7.5
WBGene00018475	89.08511650445688	37.738654161281204	9.021374685666387	mrpl-14	F45E12.5
WBGene00014011	85.11206990269828	37.84180762916901	9.031852472757754		ZK632.2
WBGene00003234	89.9525388582968	37.87126671627479	9.04233025984912	mif-1	Y56A3A.3
WBGene00015811	89.98918492163169	37.90873998550152	9.052808046940486		C16A3.6
WBGene00003220	80.24570197164624	37.95274683607783	9.063285834031852	mes-2	R06A4.7
WBGene00012936	84.31688423994932	37.955659880065596	9.073763621123218		Y47D3A.29
WBGene00004382	84.45270756151245	37.97615750329978	9.084241408214586	rnh-1.0	F59A6.6
WBGene00014221	81.64824088242047	38.0192179758271	9.094719195305952		ZK1098.4
WBGene00016250	89.6606387780111	38.0264766437293	9.105196982397318	hsp-110	C30C11.4
WBGene00006935	67.41901624380829	38.12782478054274	9.115674769488685	vars-1	ZC513.4
WBGene00003235	85.3101698695698	38.17665877763924	9.12615255658005	mif-2	C52E4.2
WBGene00012213	93.58894409744421	38.34952119910224	9.136630343671417		W02D9.7
WBGene00012650	76.29142907153644	38.35450572468801	9.147108130762783	orc-1	Y39A1A.12
WBGene00009052	79.75840494222652	38.41051434466778	9.15758591785415	ekl-1	F22D6.6
WBGene00011067	50.504975444534345	38.44329997893881	9.168063704945515	vps-11	R06F6.2
WBGene00013464	77.280396215054	38.457892999698544	9.178541492036882		Y67H2A.7
WBGene00000094	70.93245468104956	38.49722290670879	9.189019279128248	agt-2	F09E5.13
WBGene00015425	76.11909361929828	38.50926520279192	9.199497066219614		C04E6.11
WBGene00021660	60.16704239519363	38.510764988398996	9.20997485331098		Y48G1A.4
WBGene00002185	82.59972573581453	38.51429769120758	9.220452640402348	kel-3	T27E9.4
WBGene00017642	79.22098144718305	38.533481559167555	9.230930427493714		F20D12.2
WBGene00000040	87.69736937553677	38.563871227266574	9.24140821458508	aco-1	ZK455.1
WBGene00018269	53.84808418130998	38.6148987803544	9.251886001676446	acs-11	F41C3.3
WBGene00009374	65.18987968608992	38.634439478632636	9.262363788767813		F34D10.4
WBGene00016586	85.4144072153474	38.70536535399152	9.272841575859179		C42C1.8
WBGene00009353	88.00511368566707	38.73109471368528	9.283319362950545	sdhd-1	F33A8.5
WBGene00016559	30.29347845554405	38.74417158809631	9.293797150041911		C41A3.2
WBGene00014108	91.46580601923345	38.79552049003831	9.304274937133277		ZK856.7
WBGene00002957	85.09044644518227	38.89916528009138	9.314752724224643	let-858	F33A8.1
WBGene00022456	86.00713350672176	38.949346058241844	9.32523051131601	pfkb-1.1	Y110A7A.6
WBGene00006649	86.11065358415436	38.94939823072052	9.335708298407376	tth-1	F08F1.8
WBGene00008225	79.33208470473042	38.97331473488888	9.346186085498742	nuaf-1	C50B8.3
WBGene00000109	77.85683967134206	39.05520582894131	9.356663872590108	alh-3	F36H1.6
WBGene00008682	82.05483481531401	39.09072785680547	9.367141659681476	lex-1	F11A10.1
WBGene00012185	92.50967174762238	39.11393225176922	9.377619446772842		W01F3.2
WBGene00013393	97.49847297575958	39.1289402015024	9.388097233864208		Y62H9A.5
WBGene00017070	86.97215387342129	39.20520999065045	9.398575020955574	praf-3	D2096.2
WBGene00012578	77.64505341444656	39.28783330427615	9.40905280804694		Y37H9A.3
WBGene00020259	71.56521266833208	39.301967869279856	9.419530595138307		T05E7.3
WBGene00013985	83.2103024310442	39.30741192644219	9.430008382229675	sec-16	ZK512.5
WBGene00011205	79.56805422175321	39.3823206890788	9.44048616932104		R10E4.9
WBGene00016325	71.45105035010089	39.44610856612043	9.450963956412405		C32E8.9
WBGene00007142	91.05825814750807	39.48153838896414	9.461441743503771	ttr-18	B0334.1
WBGene00018864	78.24897012288359	39.48908963439235	9.471919530595137		F55A12.5
WBGene00044916	89.51348177686003	39.49365529029233	9.482397317686504		F40F8.11
WBGene00019645	88.86625378409109	39.51594507160547	9.49287510477787	swt-7	K11D12.5
WBGene00020710	91.8567935758097	39.53149465707333	9.503352891869238		T23B3.2
WBGene00022099	76.21326478082956	39.64026554931116	9.513830678960604		Y69A2AR.28
WBGene00011580	75.45499399471537	39.81886393167668	9.52430846605197	ddx-19	T07D4.4
WBGene00003210	90.87786837871869	39.826845225817976	9.534786253143336	mel-28	C38D4.3
WBGene00004248	82.74434641427372	39.877118096426436	9.545264040234702	pus-1	W06H3.2
WBGene00045237	70.846119787104	39.89395913896243	9.555741827326068	mrt-1	F39H2.5
WBGene00022533	9.529665473058149	39.93692611346026	9.566219614417435	cutl-19	ZC155.5
WBGene00007482	6.855150093181363	39.96652129818704	9.576697401508802		C09F12.2
WBGene00008169	87.86554803999189	39.968805715837576	9.587175188600169		C48B4.6
WBGene00011975	70.76027464676316	40.017586733584686	9.597652975691535		T24B1.1
WBGene00017831	80.71987960652731	40.116889218870874	9.608130762782901		F26F4.12
WBGene00007150	91.77336364499705	40.19871485714699	9.618608549874267	acly-2	B0365.1
WBGene00000777	92.78647569510824	40.22258938892804	9.629086336965633	cpn-1	F43G9.9
WBGene00014022	85.99240015236363	40.22888724716627	9.639564124057		ZK637.2
WBGene00012985	7.690570848223813	40.259438532329625	9.650041911148366		Y48C3A.1
WBGene00012615	95.32891682270247	40.2911607017536	9.660519698239732	dct-16	Y38H6C.1
WBGene00010626	75.53749596473652	40.299256268693554	9.670997485331098		K07C5.3
WBGene00004117	87.20934597667939	40.31589475106422	9.681475272422464	sin-3	F02E9.4
WBGene00003510	89.16053918738127	40.319911498997165	9.69195305951383	mxl-2	F40G9.11
WBGene00006755	69.79900303206114	40.40277867129112	9.702430846605196	unc-16	ZK1098.10
WBGene00021846	72.2921282441022	40.40521852652377	9.712908633696564	ztf-23	Y54E10BR.8
WBGene00012553	93.32847434041561	40.4053081015027	9.72338642078793	cco-2	Y37D8A.14
WBGene00020742	77.51871057101076	40.45332406581374	9.733864207879297		T23H2.3
WBGene00021125	13.479192161829678	40.46724995856125	9.744341994970663	ccb-2	W10C8.1
WBGene00004461	88.44026199800011	40.490300887208726	9.754819782062029	rpn-5	F10G7.8
WBGene00011871	72.08175786319867	40.57289614526028	9.765297569153395		T20G5.9
WBGene00010624	83.46004671171944	40.62411202808263	9.775775356244761	mrps-15	K07A12.7
WBGene00018963	91.2015083142087	40.66661365133305	9.786253143336127	ucr-1	F56D2.1
WBGene00010160	77.12683563396254	40.75195465255287	9.796730930427493	png-1	F56G4.5
WBGene00016020	78.3525900052088	40.803356585763616	9.80720871751886	sptl-1	C23H3.4
WBGene00010456	80.16323270355291	40.834219949495136	9.817686504610226		K01C8.1
WBGene00015461	83.10369937722785	40.87784241304637	9.828164291701592		C05C8.2
WBGene00007022	86.49655396368256	40.88045249124367	9.838642078792958	mdt-22	ZK970.3
WBGene00017159	71.29471688997523	40.92943156995607	9.849119865884324		F01F1.2
WBGene00015173	83.90685165676088	40.94510929502153	9.859597652975692	trpp-11	B0412.3
WBGene00022268	80.78055655331266	40.99689182485295	9.870075440067058		Y73E7A.1
WBGene00009284	75.45276053328621	41.039694370200536	9.880553227158424		F31C3.2
WBGene00003393	88.65072790821253	41.060271927034165	9.89103101424979	mog-5	EEED8.5
WBGene00012767	75.88537188158983	41.065267662596675	9.901508801341157	fcd-2	Y41E3.9
WBGene00013595	86.68094986251748	41.10269055838347	9.911986588432523	atg-4.1	Y87G2A.3
WBGene00022783	88.23708395904252	41.140868031575536	9.92246437552389	tomm-7	ZK652.2
WBGene00015105	76.34673227366083	41.14190867708134	9.932942162615257	pot-1	B0280.10
WBGene00008648	85.17526028571105	41.21697624750346	9.943419949706623		F10D11.2
WBGene00008642	80.50921804724855	41.29360288442313	9.953897736797988		F10B5.8
WBGene00011348	67.06240813208285	41.306049991782764	9.964375523889354		T01H3.2
WBGene00007587	81.10460213190568	41.319396774518786	9.97485331098072	mma-1	C14C10.4
WBGene00003953	90.07978018421237	41.358155293808124	9.985331098072086	pbs-7	F39H11.5
WBGene00008119	70.63766067627884	41.39979045985977	9.995808885163454		C46F11.4
WBGene00020397	75.07176900027204	41.50881791919899	10.00628667225482	pcbd-1	T10B11.1
WBGene00013596	79.54640975051703	41.52195265432896	10.016764459346186	nyn-2	Y87G2A.7
WBGene00009207	86.12516365437526	41.633450566616325	10.027242246437552		F28C6.8
WBGene00006918	91.50466960438925	41.65123255334076	10.037720033528919	vha-9	ZK970.4
WBGene00014000	89.74952192178588	41.68720206194681	10.048197820620285		ZK550.6
WBGene00018849	93.09868692567854	41.691513702940696	10.05867560771165		F55A3.3
WBGene00001855	88.2219099022785	41.72229911982153	10.069153394803019	hil-4	C18G1.5
WBGene00010778	90.90711195710277	41.75132250244876	10.079631181894385	gpdh-2	K11H3.1
WBGene00016143	87.85051906142525	41.828571670222445	10.090108968985751	eri-9	C26E6.7
WBGene00007545	72.17710509899872	41.88374468462899	10.100586756077117		C13B4.1
WBGene00000120	86.90135957951664	41.96422164910535	10.111064543168483	aly-1	C01F6.5
WBGene00010699	81.85025217455629	41.96689068822455	10.12154233025985	trpp-6	K08H10.9
WBGene00003586	83.76342377571333	42.02786309251368	10.132020117351214	ndx-9	F13H10.2
WBGene00002059	90.43710039634033	42.02796951459284	10.142497904442582	ife-1	F53A2.6
WBGene00000519	82.1745026126162	42.03420005810134	10.152975691533948	cku-70	Y47D3A.4
